date,portfolio_return
2005-06-09,0.0088216857696314
2005-06-10,-0.006658742544735789
2005-06-13,-0.000556363355574102
2005-06-14,0.003993653525666681
2005-06-15,0.005809338460063827
2005-06-16,0.008780115541593162
2005-06-17,0.007946147588748767
2005-06-20,-0.002423199991115066
2005-06-21,-0.001443451053836799
2005-06-22,-0.0019791472316208663
2005-06-23,-0.00646107940960174
2005-06-24,-0.011195774880640386
2005-06-27,1.7857390759252675e-06
2005-06-28,0.008425436497206396
2005-06-29,-0.005090918294742295
2005-06-30,-0.011802024616508708
2005-07-01,0.004306680412107004
2005-07-05,0.00954486213395438
2005-07-06,-0.009946088428756375
2005-07-07,0.0024732772711846818
2005-07-08,0.009734203759050476
2005-07-11,0.004734327553890536
2005-07-12,0.0009505781938782542
2005-07-13,0.0023755269746086978
2005-07-14,0.006448244567090762
2005-07-15,0.0008817008797942415
2005-07-18,-0.0024190578086810874
2005-07-19,0.015651047844860266
2005-07-20,0.0032703062262024463
2005-07-21,-0.005503290536333213
2005-07-22,0.006434266348709961
2005-07-25,-0.0036519130748570348
2005-07-26,-0.0008125076720963128
2005-07-27,0.007102010645113622
2005-07-28,0.010644083419565093
2005-07-29,-0.01174879893782867
2005-08-01,0.0026564857285945043
2005-08-02,0.011970550344753859
2005-08-03,0.002468283373204723
2005-08-04,-0.0072592702751128335
2005-08-05,-0.0027635431346348565
2005-08-08,-0.0026903633496451747
2005-08-09,0.009118552086912101
2005-08-10,-0.0006504415660840699
2005-08-11,0.00910052649957378
2005-08-12,-0.003226937149316618
2005-08-15,0.006277910337354179
2005-08-16,-0.016614671533645587
2005-08-17,0.0006217778201925521
2005-08-18,-0.0005157829737480839
2005-08-19,0.0048472306121449624
2005-08-22,0.0031756265230512186
2005-08-23,-0.0029623149101270316
2005-08-24,-0.009336130660407114
2005-08-25,0.004129680732910025
2005-08-26,-0.005677930177718421
2005-08-29,0.006234540223012655
2005-08-30,0.0002457280000383588
2005-08-31,0.01245877015634776
2005-09-01,0.007421552722390904
2005-09-02,-0.00028499911512118903
2005-09-06,0.013303899695513054
2005-09-07,0.0031036370759041265
2005-09-08,-0.0026114037853756564
2005-09-09,0.013004659433398735
2005-09-12,-0.0005715864483125204
2005-09-13,-0.009344958435179388
2005-09-14,-0.004967121737172565
2005-09-15,0.0004970373637953517
2005-09-16,0.012120782960457006
2005-09-19,-0.001860356602980293
2005-09-20,-0.004128786513381804
2005-09-21,-0.007035544889470595
2005-09-22,0.004497083963527808
2005-09-23,0.004891992089282139
2005-09-26,0.002225142292751364
2005-09-27,0.00044945125651135715
2005-09-28,-0.0013952081590116179
2005-09-29,0.009247305655195704
2005-09-30,0.0007884259575141328
2005-10-03,-0.0014977546134606705
2005-10-04,-0.01314692119429884
2005-10-05,-0.01373571427110043
2005-10-06,-0.009001731889268663
2005-10-07,0.003681369685207399
2005-10-10,-0.009047873605297973
2005-10-11,0.003157410654429066
2005-10-12,-0.0090969889339561
2005-10-13,0.0060830309147324
2005-10-14,0.008355515210898296
2005-10-17,0.0009703731274397309
2005-10-18,-0.01351957275759686
2005-10-19,0.01742649066974558
2005-10-20,-0.012546122982232916
2005-10-21,-0.007964550839534037
2005-10-24,0.017544347194078085
2005-10-25,-0.0015842872046653116
2005-10-26,-0.004295665209196053
2005-10-27,-0.010409500770127431
2005-10-28,0.016045406074459347
2005-10-31,0.011491422069661165
2005-11-01,0.002877046312609081
2005-11-02,0.01316449307841754
2005-11-03,0.004165025632204869
2005-11-04,-0.0009561088268215666
2005-11-07,-0.0002709909085580515
2005-11-08,-0.002792912633032219
2005-11-09,-0.00018705627241637663
2005-11-10,0.007706739327161076
2005-11-11,0.002910609678449249
2005-11-14,-0.0011502918568931466
2005-11-15,0.004437202558849571
2005-11-16,0.01080042403219169
2005-11-17,0.004315931762076435
2005-11-18,0.0035917448089326696
2005-11-21,0.003968662793187536
2005-11-22,0.004147054093329151
2005-11-23,0.0019706903686154964
2005-11-25,0.0032316034962114235
2005-11-28,-0.009507830214372598
2005-11-29,0.0014232670460400387
2005-11-30,-0.00492649995302874
2005-12-01,0.017268708799914212
2005-12-02,-0.0001159337834042149
2005-12-05,-0.00011374338461717093
2005-12-06,0.0030254956462216574
2005-12-07,-0.00794598155306279
2005-12-08,-0.0009614593180042872
2005-12-09,0.0015364309583896967
2005-12-12,0.0005749807533067807
2005-12-13,0.00333758605085165
2005-12-14,0.0018618731228364778
2005-12-15,-0.001265898806334237
2005-12-16,-0.005437259995100094
2005-12-19,-0.006984220124417009
2005-12-20,0.0026318586990966655
2005-12-21,0.0033901407325403663
2005-12-22,0.004921916282285961
2005-12-23,-0.001412326063114736
2005-12-27,-0.007145018576541317
2005-12-28,-0.00011559226910249731
2005-12-29,-0.004230268459088739
2005-12-30,-0.003949696466616036
2006-01-03,0.01872414378601498
2006-01-04,0.0021854662948627788
2006-01-05,-0.00231293739791887
2006-01-06,0.012505639950185284
2006-01-09,0.001857961445010057
2006-01-10,0.009003155423316247
2006-01-11,0.003962413093252617
2006-01-12,-0.002860030729793276
2006-01-13,0.0026615323672482634
2006-01-17,-0.0008719202379054245
2006-01-18,-0.005609597831034281
2006-01-19,0.0014095878416951384
2006-01-20,-0.02296886563440219
2006-01-23,0.005194012256760351
2006-01-24,-0.0020990880065850643
2006-01-25,-0.0030048380592088975
2006-01-26,0.009779900140379046
2006-01-27,0.014297409945829388
2006-01-30,0.004851984963813931
2006-01-31,0.0017741300594098874
2006-02-01,0.003389644881998388
2006-02-02,-0.008318031062564122
2006-02-03,-0.003225803990079665
2006-02-06,-0.0046918454647000745
2006-02-07,-0.010288711595061034
2006-02-08,0.008376556699421852
2006-02-09,-0.006320799225040993
2006-02-10,0.003858609262528918
2006-02-13,-0.005204950173133022
2006-02-14,0.012472097710396127
2006-02-15,0.008167934346554651
2006-02-16,0.006484616582981624
2006-02-17,0.002235694269582413
2006-02-21,-0.0025192761886697703
2006-02-22,0.009777061665155922
2006-02-23,-0.0049459132322399735
2006-02-24,0.0017928467177847074
2006-02-27,0.0006986345129728714
2006-02-28,-0.013629863836432396
2006-03-01,0.00952305421747666
2006-03-02,-0.0013477275232704016
2006-03-03,-0.0022513949967228044
2006-03-06,-0.008976021925652167
2006-03-07,0.0017836761255351585
2006-03-08,0.00180847599307718
2006-03-09,-0.009329448746250293
2006-03-10,0.003328116219625384
2006-03-13,0.0030541891602916538
2006-03-14,0.014086572992869249
2006-03-15,0.0038141849623764172
2006-03-16,-0.0019663611837148487
2006-03-17,0.0034401580696233895
2006-03-20,-0.0002514087079339516
2006-03-21,-0.008604064540081446
2006-03-22,0.006259851264490802
2006-03-23,-0.005337522936465073
2006-03-24,9.133893264406964e-05
2006-03-27,-0.0020383566727390596
2006-03-28,-0.007642198012951795
2006-03-29,0.010896976940044082
2006-03-30,-0.0008252295380734108
2006-03-31,-0.002026717963468039
2006-04-03,0.003869983694942754
2006-04-04,0.006249619464662986
2006-04-05,0.009243708542267606
2006-04-06,0.002240985463407888
2006-04-07,-0.011292497028624225
2006-04-10,0.0012248833341433991
2006-04-11,-0.006626222621374411
2006-04-12,0.00287943257548054
2006-04-13,0.001632980825905267
2006-04-17,-0.006479875537173589
2006-04-18,0.01357808354928741
2006-04-19,-0.0003063922854225907
2006-04-20,0.003574052300799259
2006-04-21,0.0005829920780714517
2006-04-24,-0.0034791075399487423
2006-04-25,-0.005648194030131355
2006-04-26,0.005706637291338913
2006-04-27,3.844860263962956e-05
2006-04-28,-0.0025427486287455934
2006-05-01,-0.0022605836800378507
2006-05-02,0.0102220349686535
2006-05-03,-0.012337162857746884
2006-05-04,0.0013852753513535028
2006-05-05,0.011317582970398818
2006-05-08,-0.004229067915970034
2006-05-09,0.00021313571385653263
2006-05-10,0.004266348614239801
2006-05-11,-0.015245183484439628
2006-05-12,-0.008985777167215546
2006-05-15,0.0032942648072086795
2006-05-16,-0.0024806764183503325
2006-05-17,-0.015149059842787693
2006-05-18,-0.01073788547985649
2006-05-19,-0.0013221491614248309
2006-05-22,-0.004603032339255704
2006-05-23,-0.004806822627178501
2006-05-24,0.0016314619112920885
2006-05-25,0.013076388487820407
2006-05-26,0.006779221569489216
2006-05-30,-0.018459045245313038
2006-05-31,0.0038944131368045523
2006-06-01,0.012915120914315051
2006-06-02,0.00202095146644952
2006-06-05,-0.021206412572414624
2006-06-06,-0.003936316675266662
2006-06-07,-0.00918993257386305
2006-06-08,0.007342004515713199
2006-06-09,-0.006944512262266176
2006-06-12,-0.012242141951767566
2006-06-13,-0.00854682123584167
2006-06-14,0.004699043584355356
2006-06-15,0.018740754225019775
2006-06-16,-0.005149923158889254
2006-06-19,-0.0073484033549200125
2006-06-20,0.0050574288008182
2006-06-21,0.013865934610895745
2006-06-22,8.791618698249172e-06
2006-06-23,-0.0012350795315782448
2006-06-26,0.005582460326417396
2006-06-27,-0.008823432680698415
2006-06-28,0.004702679512201917
2006-06-29,0.023934416233947466
2006-06-30,-0.008881460982343353
2006-07-03,0.01019314571688735
2006-07-05,-0.005934599344901175
2006-07-06,0.002243800034633499
2006-07-07,-0.005680098661676929
2006-07-10,0.006823844041714895
2006-07-11,0.006156096069543547
2006-07-12,-0.013847355072881115
2006-07-13,-0.01095323439192236
2006-07-14,-0.007381294028903954
2006-07-17,0.0011566510452189482
2006-07-18,0.009305013117283748
2006-07-19,0.023527317993578285
2006-07-20,-0.0016486213185440486
2006-07-21,-0.0011318595707419392
2006-07-24,0.01836805596576583
2006-07-25,0.007600791771725881
2006-07-26,0.0028254715224444917
2006-07-27,-0.0025683154055094566
2006-07-28,0.006101605630137027
2006-07-31,0.002863524063308605
2006-08-01,-0.0029327051743538537
2006-08-02,0.007911293771529474
2006-08-03,0.004032584513934085
2006-08-04,0.0001439224742965184
2006-08-07,4.9330693492934726e-05
2006-08-08,-0.003032254595461692
2006-08-09,-0.0096026414783765
2006-08-10,0.0002539809520726762
2006-08-11,-0.0012267835363066657
2006-08-14,-0.0016114016061645846
2006-08-15,0.012538470936714024
2006-08-16,0.0056970054924346345
2006-08-17,0.0025143329368154197
2006-08-18,0.008085068635650255
2006-08-21,-0.0018441757721539558
2006-08-22,0.00036721319244401956
2006-08-23,-0.004730474695576562
2006-08-24,0.005497157044078169
2006-08-25,-0.0001709713663200128
2006-08-28,-0.0011956720758784611
2006-08-29,-0.004304488081103979
2006-08-30,-0.0005666718129439253
2006-08-31,0.0020148604860830235
2006-09-01,0.004189959589684758
2006-09-05,0.007202873397619371
2006-09-06,-0.007495157269400846
2006-09-07,-0.0026576800650289865
2006-09-08,-0.0012493682282231262
2006-09-11,-0.0029204023099785228
2006-09-12,0.006421556891152138
2006-09-13,0.006593430778530021
2006-09-14,-0.0009284594626006264
2006-09-15,0.004417512280037524
2006-09-18,0.003520920696114649
2006-09-19,-0.0019551472803346994
2006-09-20,0.0035200897127393807
2006-09-21,-0.003189408165858044
2006-09-22,-0.008104842591150463
2006-09-25,0.009816042041493214
2006-09-26,0.008928823564454309
2006-09-27,0.0035384850670934402
2006-09-28,0.0048316457741060335
2006-09-29,-0.004143260270063083
2006-10-02,-0.0015626606482139393
2006-10-03,0.0004637307455714521
2006-10-04,0.01087303920684716
2006-10-05,0.005124096988411753
2006-10-06,-0.002285012810726813
2006-10-09,-0.00198889838315396
2006-10-10,-0.00023355360866951047
2006-10-11,-0.003156299114772193
2006-10-12,0.009445995070149944
2006-10-13,0.000397479245159575
2006-10-16,0.003878946040140681
2006-10-17,-0.0036994629399395846
2006-10-18,0.0034682437289750654
2006-10-19,0.008943522603176815
2006-10-20,-0.006051135461097191
2006-10-23,0.01001114336879194
2006-10-24,0.0010536589760125426
2006-10-25,0.003628974832176399
2006-10-26,0.006395460177166634
2006-10-27,-0.008238765902235176
2006-10-30,-0.0024844544607765893
2006-10-31,0.0007977449714208031
2006-11-01,-0.007199872886791292
2006-11-02,0.003183711232278405
2006-11-03,-0.0006419681059488442
2006-11-06,0.00868270128624891
2006-11-07,0.0030316900088200316
2006-11-08,0.0013600725148180761
2006-11-09,-0.008245727626778275
2006-11-10,0.0029132954276417937
2006-11-13,0.0036652986022566347
2006-11-14,0.0053236385483460555
2006-11-15,0.0031578062585525353
2006-11-16,0.001840077685637347
2006-11-17,-0.00028306493514667247
2006-11-20,0.0006513259449362669
2006-11-21,0.005338668042007073
2006-11-22,0.0034044920787978665
2006-11-24,-0.002844223038000979
2006-11-27,-0.012392547192869688
2006-11-28,0.008771626529995533
2006-11-29,0.007382429001118536
2006-11-30,0.002877122689049383
2006-12-01,-0.0026734394608756065
2006-12-04,0.009289075880312895
2006-12-05,0.004050292722820341
2006-12-06,-0.0018096818588453725
2006-12-07,-0.005453387703979767
2006-12-08,0.005565444287739353
2006-12-11,0.0008652496899687796
2006-12-12,-0.004187172163358639
2006-12-13,0.0016539411975799259
2006-12-14,0.009299792652908468
2006-12-15,0.0008761661243542049
2006-12-18,-0.005574666020853667
2006-12-19,0.008557638791219846
2006-12-20,-0.0015170644161671219
2006-12-21,-0.004495581135284615
2006-12-22,-0.006560825615636701
2006-12-26,0.0042192772323425085
2006-12-27,0.007101173424286049
2006-12-28,7.526897014796064e-05
2006-12-29,-0.0010347656733839254
2007-01-03,-0.006787886361915388
2007-01-04,-0.0005042162687854219
2007-01-05,-0.005242481510642661
2007-01-08,0.006260165768843833
2007-01-09,0.004798351298845622
2007-01-10,0.0029872949668472986
2007-01-11,0.007744151785766133
2007-01-12,0.005009083160538616
2007-01-16,0.0007871468135793223
2007-01-17,0.0023590035202984876
2007-01-18,-0.010187296443148686
2007-01-19,0.00406516652625366
2007-01-22,-0.008774913235101267
2007-01-23,0.0029786635510671844
2007-01-24,0.007700029126398591
2007-01-25,-0.009662928504482565
2007-01-26,-0.0010475556057551363
2007-01-29,-0.00017342109932821936
2007-01-30,0.007123933886494377
2007-01-31,0.006937433561170195
2007-02-01,0.005287074501750635
2007-02-02,-0.00023110345683981692
2007-02-05,-0.0061582577461680435
2007-02-06,-0.0018487490126407786
2007-02-07,0.001768706293735582
2007-02-08,0.001185293911290186
2007-02-09,-0.008251351105634184
2007-02-12,-0.0006978523060798731
2007-02-13,0.005274712509054859
2007-02-14,0.008398758920253342
2007-02-15,0.003358463162359298
2007-02-16,-0.0021739944127865205
2007-02-20,0.002358471601378734
2007-02-21,0.0031522960463245264
2007-02-22,-2.141739821627059e-05
2007-02-23,-0.005499288863208672
2007-02-26,-7.926256977874854e-05
2007-02-27,-0.04059992729264009
2007-02-28,0.008144104780889847
2007-03-01,-0.0017685675505527505
2007-03-02,-0.009910992905284799
2007-03-05,-0.0054665770592601986
2007-03-06,0.014601138057369132
2007-03-07,-0.0008367549477321562
2007-03-08,0.003785542012804167
2007-03-09,0.0004976134603389508
2007-03-12,0.004226649744532166
2007-03-13,-0.01785749478424848
2007-03-14,0.008234573601059586
2007-03-15,0.0020721947444010493
2007-03-16,-0.0058020834351075
2007-03-19,0.013104897859974818
2007-03-20,0.004995669274799238
2007-03-21,0.018670030665301634
2007-03-22,0.003039357806893165
2007-03-23,0.002286984588375285
2007-03-26,0.004004026520732867
2007-03-27,-0.006646507486041388
2007-03-28,-0.00884728422820354
2007-03-29,0.0015528284171833593
2007-03-30,-0.00173839065283396
2007-04-02,0.0029101461310398753
2007-04-03,0.009663978173795098
2007-04-04,0.005653135406937135
2007-04-05,0.0017108311781833159
2007-04-09,-0.0012982268192432327
2007-04-10,0.002096068512846448
2007-04-11,-0.00883708275434461
2007-04-12,0.004520763454957258
2007-04-13,-0.001378062824252198
2007-04-16,0.012108688862930152
2007-04-17,0.007198957670150107
2007-04-18,0.005050119041699265
2007-04-19,-0.002438665592561155
2007-04-20,0.017698216347327232
2007-04-23,0.00014584916376962187
2007-04-24,0.0019901224543082963
2007-04-25,0.008786469428144483
2007-04-26,0.001957309923312324
2007-04-27,0.006007808407027285
2007-04-30,-0.005099320507684994
2007-05-01,0.0030323825107083082
2007-05-02,0.004334506690304042
2007-05-03,0.0032758133392069835
2007-05-04,0.0026032900086482014
2007-05-07,0.001551921330238959
2007-05-08,1.0252149657182246e-05
2007-05-09,0.006985539464720127
2007-05-10,-0.011560212200970199
2007-05-11,0.011429038516735157
2007-05-14,0.002698917850939185
2007-05-15,-0.004263729320078957
2007-05-16,0.009821260692124124
2007-05-17,-0.0005936475194325551
2007-05-18,0.0060643314789851814
2007-05-21,0.0003033963040484182
2007-05-22,-0.002678431919952938
2007-05-23,-0.002423946856668265
2007-05-24,-0.007975928579311963
2007-05-25,0.00835344956406727
2007-05-29,0.003527458070530269
2007-05-30,0.014185262634631341
2007-05-31,-0.0015610181366538614
2007-06-01,0.0009690515447643243
2007-06-04,0.001990909577773037
2007-06-05,-0.0020881118240609615
2007-06-06,-0.007202712946723884
2007-06-07,-0.01581551518687595
2007-06-08,0.010501649064722857
2007-06-11,-0.0020031626786768857
2007-06-12,-0.00788834096235467
2007-06-13,0.01037489004283564
2007-06-14,0.0030396929216125563
2007-06-15,0.005987245713088091
2007-06-18,0.0017834845361604517
2007-06-19,4.6249165733989626e-05
2007-06-20,-0.016648946610985517
2007-06-21,0.007894105529786475
2007-06-22,-0.015333236725403402
2007-06-25,-0.0009539157107698221
2007-06-26,-0.001413651401312832
2007-06-27,0.00895787037033587
2007-06-28,-0.0007256018664595908
2007-06-29,-0.004443944271476143
2007-07-02,0.010894084483257304
2007-07-03,0.007787800741770387
2007-07-05,0.0030528483874165393
2007-07-06,0.00596887448358956
2007-07-09,0.00037866567492667003
2007-07-10,-0.008620320442474811
2007-07-11,0.0074948366579134324
2007-07-12,0.02152266274670572
2007-07-13,0.004797953652858862
2007-07-16,0.0017577666168507404
2007-07-17,-0.0012421991678038626
2007-07-18,0.0008871963574027253
2007-07-19,0.0016165229936662786
2007-07-20,-0.01085391304220993
2007-07-23,0.002511852889408954
2007-07-24,-0.020449041249137333
2007-07-25,0.006942389650898773
2007-07-26,-0.018435107073248143
2007-07-27,-0.015863706276087887
2007-07-30,0.005721208841172359
2007-07-31,-0.01674540133536791
2007-08-01,0.008907681040294544
2007-08-02,0.0042327341238779055
2007-08-03,-0.021787400157366056
2007-08-06,0.024591493589790014
2007-08-07,0.003974610837863832
2007-08-08,0.007739672582281715
2007-08-09,-0.031117355008092516
2007-08-10,-0.00033344089437502744
2007-08-13,-0.0009598271423833609
2007-08-14,-0.011724773043406366
2007-08-15,-0.012681637021121597
2007-08-16,0.001696064492621514
2007-08-17,0.022174005399885493
2007-08-20,0.0017587225058414418
2007-08-21,-0.0006482414958394372
2007-08-22,0.007488323725464264
2007-08-23,-0.0007462623904459236
2007-08-24,0.013664206315270098
2007-08-27,-0.00693886943366028
2007-08-28,-0.022622567507820518
2007-08-29,0.018681957314835646
2007-08-30,-0.0013531087666529547
2007-08-31,0.010241801731178021
2007-09-04,0.012905692918311543
2007-09-05,-0.015090142166863255
2007-09-06,0.006949460425555831
2007-09-07,-0.014589667849182742
2007-09-10,0.006234831798267504
2007-09-11,0.011211562741061089
2007-09-12,0.0015073273425586138
2007-09-13,0.009376426668077031
2007-09-14,0.004376196156138045
2007-09-17,-0.0033810696335003863
2007-09-18,0.02669585519567229
2007-09-19,0.004602001303117432
2007-09-20,-0.003435412723708434
2007-09-21,0.009727736907691038
2007-09-24,0.000262539161097022
2007-09-25,0.0021167733821314443
2007-09-26,0.0042056552588568274
2007-09-27,0.003677537915760938
2007-09-28,-0.0009632754288872075
2007-10-01,0.013018573823706987
2007-10-02,-0.0017706817365028271
2007-10-03,-0.005813749274376334
2007-10-04,0.0009013603024823254
2007-10-05,0.008644581743958712
2007-10-08,0.0027338589841848135
2007-10-09,0.012482454796998286
2007-10-10,-0.003504804441319047
2007-10-11,-0.009361478806172845
2007-10-12,0.0097817035723137
2007-10-15,-0.005604568958077092
2007-10-16,-0.003656710920657742
2007-10-17,0.007551258768760458
2007-10-18,0.00019103401394350117
2007-10-19,-0.025421360359216983
2007-10-22,0.005346516160647491
2007-10-23,0.013484943413512897
2007-10-24,0.005105266379883668
2007-10-25,0.0019280548185571698
2007-10-26,0.016676274730280945
2007-10-29,0.003490161627686886
2007-10-30,-0.006824976344735806
2007-10-31,0.015093073804983424
2007-11-01,-0.020575664874553576
2007-11-02,-0.0032078529814385994
2007-11-05,-0.006714202301075268
2007-11-06,0.016170479300832513
2007-11-07,-0.024052660917026188
2007-11-08,0.000542330767469974
2007-11-09,-0.014257718001564113
2007-11-12,-0.009088788559412605
2007-11-13,0.036054706712890516
2007-11-14,-0.00473034435955318
2007-11-15,-0.011442920794616791
2007-11-16,0.005123227356758539
2007-11-19,-0.012591934909581326
2007-11-20,0.011652184686681987
2007-11-21,-0.013537181808840384
2007-11-23,0.012703711794496475
2007-11-26,-0.01917682097190539
2007-11-27,0.0159786555788264
2007-11-28,0.0241248798966005
2007-11-29,0.0006901889408006217
2007-11-30,0.006718120848508711
2007-12-03,-0.004274164953329837
2007-12-04,-0.007876518854942904
2007-12-05,0.0167587914004854
2007-12-06,0.015515561308072781
2007-12-07,7.885343010468234e-05
2007-12-10,0.012915034970920334
2007-12-11,-0.02180445319538752
2007-12-12,0.00814735609052015
2007-12-13,0.006170413742203544
2007-12-14,-0.00644897143938077
2007-12-17,-0.014837372629597166
2007-12-18,-0.0005594408308444709
2007-12-19,0.0023739460938518955
2007-12-20,0.004290914601992915
2007-12-21,0.017224347014254533
2007-12-24,0.00790227956231715
2007-12-26,0.003625222336484
2007-12-27,-0.011902878148610185
2007-12-28,0.0031364584847319386
2007-12-31,-0.005719519431524516
2008-01-02,-0.016596836414523475
2008-01-03,0.0014261128804530228
2008-01-04,-0.021741183751845368
2008-01-07,0.0013106359426876273
2008-01-08,-0.017128258876727375
2008-01-09,0.01543179190667938
2008-01-10,0.0038674707629242446
2008-01-11,-0.01446429406448532
2008-01-14,0.010290034282088458
2008-01-15,-0.024085592542648603
2008-01-16,-0.004810362872905882
2008-01-17,-0.01953300406017089
2008-01-18,-0.00536726566906522
2008-01-22,-0.01819522092265008
2008-01-23,0.010315664369688492
2008-01-24,0.004037782789951084
2008-01-25,-0.013904759319000887
2008-01-28,0.016883305705163828
2008-01-29,-8.039022893617982e-05
2008-01-30,-0.0026070197190715765
2008-01-31,0.012999923023684504
2008-02-01,0.0006858068085053761
2008-02-04,-0.01080933651815429
2008-02-05,-0.029628804733464728
2008-02-06,-0.009785393682548245
2008-02-07,0.005877269222659492
2008-02-08,-0.0032471687017929978
2008-02-11,0.005851684105602753
2008-02-12,0.0010329051868024906
2008-02-13,0.010137002647156335
2008-02-14,-0.012643058987474476
2008-02-15,-2.7542315630420998e-05
2008-02-19,-0.00042259408285587807
2008-02-20,0.0064704725145278965
2008-02-21,-0.008880440104810795
2008-02-22,0.0038306294525487687
2008-02-25,0.011278046623132068
2008-02-26,0.006841827723359025
2008-02-27,0.008557990798468501
2008-02-28,-0.0050593404667387725
2008-02-29,-0.027236745909970224
2008-03-03,-0.001937658773826715
2008-03-04,8.363390853934451e-06
2008-03-05,0.0072814962546990745
2008-03-06,-0.02128892060990109
2008-03-07,-0.007645950182261987
2008-03-10,-0.0099436080332648
2008-03-11,0.023832343474065695
2008-03-12,-0.0048496922948188526
2008-03-13,0.006810493471387957
2008-03-14,-0.020400525177752482
2008-03-17,-0.0014093495845692488
2008-03-18,0.044380263409747364
2008-03-19,-0.022282921721453117
2008-03-20,0.021677510496270747
2008-03-24,0.011129153205481385
2008-03-25,0.0005806595168418677
2008-03-26,-0.005843912394262786
2008-03-27,-0.012409470914543695
2008-03-28,-0.00044625689200216323
2008-03-31,0.006535404756025217
2008-04-01,0.03592256093282301
2008-04-02,-0.005835471736290379
2008-04-03,0.0007107714872036466
2008-04-04,0.0031049349800348247
2008-04-07,0.0035521266566981196
2008-04-08,0.00047001164589360834
2008-04-09,-0.0051534349804188495
2008-04-10,-0.0008011111461034373
2008-04-11,-0.019366408543143743
2008-04-14,-0.0009776918003287136
2008-04-15,0.0070085314980363085
2008-04-16,0.01858680449184304
2008-04-17,0.002207796570730891
2008-04-18,0.025603611609690328
2008-04-21,0.003308566251211777
2008-04-22,-0.013587298650402025
2008-04-23,0.004691025570476404
2008-04-24,0.00764096590200785
