date,hs_var99,hs_es975,param_var99,param_es975,garch_var99,garch_es975
2020-09-24,0.0809830343211498,0.07589113230642167,0.053414244951812746,0.053679654429588365,0.046118642208840425,0.05066659806227582
2020-09-25,0.0809830343211498,0.07589113230642167,0.05339089014342367,0.05365634626627958,0.041497431291803166,0.045604089988144615
2020-09-28,0.0809830343211498,0.07589113230642167,0.05337962046323436,0.05364520663092319,0.03945236174315975,0.04336246385456657
2020-09-29,0.0809830343211498,0.07589113230642167,0.05327509871264083,0.05354073196560667,0.03988785853795546,0.04386538217046955
2020-09-30,0.0809830343211498,0.07589113230642167,0.053184073232220776,0.05344944201580225,0.038378037829162936,0.04211980521477561
2020-10-01,0.0809830343211498,0.07589113230642167,0.0531745046420314,0.053439974936345135,0.03640010140651307,0.03993783942107414
2020-10-02,0.0809830343211498,0.07589113230642167,0.05322467463347522,0.05348995234465812,0.034105178410865446,0.037480523384056226
2020-10-05,0.0809830343211498,0.07589113230642167,0.053207085824700275,0.05347233891960115,0.030744758174447773,0.033794889458356195
2020-10-06,0.0809830343211498,0.07589113230642167,0.05308799989597306,0.05335330197644318,0.03527459397716834,0.03847275841858857
2020-10-07,0.0809830343211498,0.07589113230642167,0.05318226752131121,0.053447677237027674,0.03617166391836329,0.03954198675457716
2020-10-08,0.0809830343211498,0.07589113230642167,0.05318880021796369,0.05345438555933272,0.03789739888260975,0.04143286687008962
2020-10-09,0.0809830343211498,0.07589113230642167,0.05319040407096475,0.05345602417251388,0.0376973441943471,0.04126072046360618
2020-10-12,0.0809830343211498,0.07589113230642167,0.05316696825943992,0.05343260847277252,0.034047555182717626,0.03722485614682056
2020-10-13,0.0809830343211498,0.07589113230642167,0.05317224142596895,0.05343797634672232,0.036120426347251024,0.03960024497543497
2020-10-14,0.0809830343211498,0.07589113230642167,0.053238088129613975,0.053503966744530326,0.03701226096268746,0.04057515202983737
2020-10-15,0.0809830343211498,0.07589113230642167,0.05327111687501333,0.05353697434847325,0.033593562299668984,0.036888505366640185
2020-10-16,0.0809830343211498,0.07589113230642167,0.05323718712932224,0.053503005672463064,0.03026832178095355,0.03310916420837685
2020-10-19,0.0809830343211498,0.07589113230642167,0.053254491106132895,0.0535202118993206,0.027177460275741316,0.029808662952227085
2020-10-20,0.0809830343211498,0.07589113230642167,0.05340516498053857,0.053671171956388715,0.03506469779620006,0.03846616794007215
2020-10-21,0.0809830343211498,0.07589113230642167,0.05340503351743209,0.05367104150006836,0.03221656653364015,0.03533283952814569
2020-10-22,0.0809830343211498,0.07589113230642167,0.05344000200316403,0.05370606486218683,0.03117851670479627,0.03419347908311905
2020-10-23,0.0809830343211498,0.07589113230642167,0.05344151732195182,0.05370776488572868,0.03353007821981865,0.036760993311730834
2020-10-26,0.0809830343211498,0.07589113230642167,0.05346342385862498,0.053729649942750736,0.030424563133347505,0.033349572106291546
2020-10-27,0.0809830343211498,0.07589113230642167,0.053619208611763745,0.05388583203935006,0.03867145093652692,0.042357138832190604
2020-10-28,0.0809830343211498,0.07589113230642167,0.05368487872154822,0.05395158945894873,0.037283826371149346,0.04083732027898401
2020-10-29,0.0809830343211498,0.07589113230642167,0.054105137093923845,0.05437325154946005,0.06265992708422338,0.06923452767683821
2020-10-30,0.0809830343211498,0.07589113230642167,0.05410527234083164,0.05437339068005523,0.05708573698804355,0.06286528367303584
2020-11-02,0.0809830343211498,0.07589113230642167,0.054142081190376626,0.05441017319206224,0.05118060626423649,0.056178021058269585
2020-11-03,0.0809830343211498,0.07589113230642167,0.054144453919340904,0.0544129769279014,0.0528868315383098,0.05806876813432855
2020-11-04,0.0809830343211498,0.07589113230642167,0.054123737888596264,0.05439253439918038,0.0517203830429646,0.05682857308563767
2020-11-05,0.0809830343211498,0.07589113230642167,0.05412536922779698,0.05439414908172221,0.046824144796857974,0.05130637678933031
2020-11-06,0.0809830343211498,0.07589113230642167,0.054124672013345455,0.054393799690604906,0.04824484961205132,0.052863985360155706
2020-11-09,0.0809830343211498,0.07589113230642167,0.054122881752111426,0.054392006641175265,0.0435680531487229,0.047802753511331564
2020-11-10,0.0809830343211498,0.07589113230642167,0.054388295671853666,0.0546597209329865,0.07391055430522285,0.08078718231709274
2020-11-11,0.0809830343211498,0.07589113230642167,0.05436805785510112,0.054639604056290314,0.06727385782512027,0.07352199058910218
2020-11-12,0.0809830343211498,0.07589113230642167,0.05436559748600567,0.05463714204933602,0.060064236518166635,0.06565503772411362
2020-11-13,0.0809830343211498,0.07589113230642167,0.05443674437749737,0.05470822476934701,0.055440639415100655,0.060393575302591714
2020-11-16,0.0809830343211498,0.07589113230642167,0.054412639306632725,0.05468427462519683,0.051997968209377736,0.05663950311063674
2020-11-17,0.0809830343211498,0.07589113230642167,0.05439139726304142,0.05466335647360708,0.05205684386809404,0.05672443292180699
2020-11-18,0.0809830343211498,0.07589113230642167,0.0544122663534627,0.05468425781617651,0.0473713296184045,0.051621254031804016
2020-11-19,0.0809830343211498,0.07589113230642167,0.054538398624978335,0.054810651635689565,0.04802052080409633,0.05222798716815034
2020-11-20,0.0809830343211498,0.07589113230642167,0.054537692998043924,0.05480994675694991,0.042989354703452026,0.04673952415930048
2020-11-23,0.0809830343211498,0.07589113230642167,0.05459244659060327,0.054864715099440894,0.03978144469495507,0.04320271914173553
2020-11-24,0.0809830343211498,0.07589113230642167,0.054577721145050884,0.05485014975709327,0.03927218188614832,0.04266947296297534
2020-11-25,0.0809830343211498,0.07589113230642167,0.054587190534013716,0.05486006886265927,0.04503090724733564,0.04891355940268299
2020-11-27,0.0809830343211498,0.07589113230642167,0.05461634065600505,0.054889276209995806,0.04217912374329276,0.04583710616163406
2020-11-30,0.0809830343211498,0.07589113230642167,0.05458688517574515,0.054859782206264834,0.03777330302761544,0.04109480046925392
2020-12-01,0.0809830343211498,0.07589113230642167,0.05463425341848089,0.05490728008954748,0.04019197044176735,0.04372196691290392
2020-12-02,0.0809830343211498,0.07589113230642167,0.054634108245534004,0.05490715918919901,0.038420359184579485,0.041741352090863666
2020-12-03,0.0809830343211498,0.07589113230642167,0.054622112256920735,0.05489526583494693,0.036999831522777867,0.04017512496572836
2020-12-04,0.0809830343211498,0.07589113230642167,0.054644615615639415,0.05491766385056523,0.03336126295120717,0.03617532720136778
2020-12-07,0.0809830343211498,0.07589113230642167,0.05460414094186824,0.05487740072315245,0.03641966548529753,0.039485144793483376
2020-12-08,0.0809830343211498,0.07589113230642167,0.05464978036462568,0.054923116537332686,0.03525439195716419,0.038161848079794995
2020-12-09,0.0809830343211498,0.07589113230642167,0.054637664299562246,0.05491103672354411,0.0327248416295182,0.03539011976509188
2020-12-10,0.0809830343211498,0.07589113230642167,0.05467393313020834,0.05494718799394993,0.030188923215304902,0.032590167682819464
2020-12-11,0.0809830343211498,0.07589113230642167,0.054662973565854645,0.054936228755280286,0.027539006390925193,0.02971274939365338
2020-12-14,0.0809830343211498,0.07589113230642167,0.05468648284978392,0.054959700962984324,0.025469199768322556,0.02744452828017901
2020-12-15,0.0809830343211498,0.07589113230642167,0.05477226523883932,0.055045638843141835,0.02996745414679726,0.032112855208764425
2020-12-16,0.0809830343211498,0.07589113230642167,0.05474042261030539,0.05501396856817626,0.03309732479927413,0.03538017692285938
2020-12-17,0.0809830343211498,0.07589113230642167,0.054751176139258735,0.05502472266056632,0.03037238070491227,0.03236300807138333
2020-12-18,0.0809830343211498,0.07589113230642167,0.054753681051222025,0.055027221590789224,0.028224190195924984,0.03002167732054755
2020-12-21,0.0809830343211498,0.07589113230642167,0.054788837487381475,0.05506239807179814,0.027373439048725783,0.029057640448560528
2020-12-22,0.0809830343211498,0.07589113230642167,0.05476977478061029,0.055043345184367654,0.02590163108480478,0.027503407887640212
2020-12-23,0.0809830343211498,0.07589113230642167,0.05483083451963997,0.0551044503860915,0.027198046274173153,0.028784154458639983
2020-12-24,0.0809830343211498,0.07589113230642167,0.05481163015364338,0.055085289122883685,0.026910171467293697,0.028477219668049857
2020-12-28,0.0809830343211498,0.07589113230642167,0.054779345505742934,0.05505298584548385,0.02526337381835748,0.026767803794994934
2020-12-29,0.0809830343211498,0.07589113230642167,0.054768599862438073,0.05504228911433717,0.025826641706432747,0.027361376302621504
2020-12-30,0.0809830343211498,0.07589113230642167,0.054811270040901035,0.05508490653379845,0.02530724679968536,0.02679432411351704
2020-12-31,0.0809830343211498,0.07589113230642167,0.054738524405402694,0.055012060159503606,0.023876466854152383,0.025362150882673403
2021-01-04,0.0809830343211498,0.07589113230642167,0.05472784261893739,0.05500139975907601,0.023452746770363114,0.024939382707063803
2021-01-05,0.0809830343211498,0.07589113230642167,0.05475692097590836,0.0550305441374271,0.02754816933450979,0.02910034924372578
2021-01-06,0.0809830343211498,0.07589113230642167,0.05474990079815016,0.0550235894787383,0.028492685631570067,0.030066788180794453
2021-01-07,0.0809830343211498,0.07589113230642167,0.05475459856532323,0.05502848749257548,0.03420132041230648,0.03596671836092832
2021-01-08,0.0809830343211498,0.07589113230642167,0.05471496623891611,0.05498893765229687,0.033697923685998506,0.03541511627133576
